Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Peanut Man","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105874232/peanut-man,3.5,-1,Sport,5.12a,1,75,43.80249,-71.83593
Junco,"Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105876683/junco,3.4,-1,Sport,5.8+,1,80,43.80417,-71.84037
"Oh My! finish","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033489/oh-my-finish,3.5,-1,Sport,5.11b/c,1,,43.80293,-71.83513
Smokestack,"New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/105998986/smokestack,3.4,-1,Sport,5.9+,1,,43.80285,-71.83444
"Good Earth","Apocalypse Walls > *Rumney > New Hampshire",https://www.mountainproject.com/route/106258896/good-earth,3.4,-1,Sport,5.12c,1,50,43.80231,-71.8324
Metamorphosis,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959363/metamorphosis,3.3,-1,Sport,5.8+,1,,43.80202,-71.83678
Centerpiece,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105906870/centerpiece,3.3,-1,Sport,5.10d,1,70,43.80288,-71.83926
"Skunks in the Gym","Triple Corners Center > Triple Corners > *Rumney > New Hampshire",https://www.mountainproject.com/route/106190876/skunks-in-the-gym,3.2,-1,Sport,5.10c,1,,43.80401,-71.84229
"Cozened Stone","The Very Nice Crag > *Rumney > New Hampshire",https://www.mountainproject.com/route/108370872/cozened-stone,3.2,-1,Sport,5.9,1,80,43.80545,-71.84486
"Lions and Tigers and Bears","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033484/lions-and-tigers-and-bears,3.2,-1,Sport,5.11b,1,,43.80293,-71.83513
"Sweet Polly Purebred","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877209/sweet-polly-purebred,3.2,-1,Sport,5.10c,1,,43.80249,-71.83593
"Sesame Street","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959390/sesame-street,3.2,-1,Sport,5.10b,1,,43.80202,-71.83678
Masterpiece,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878204/masterpiece,3.1,-1,Sport,5.10a,1,,43.80288,-71.83926
"Oby-won Ryobi","Darth Vader > *Rumney > New Hampshire",https://www.mountainproject.com/route/105906887/oby-won-ryobi,3.1,-1,Sport,5.9+,1,,43.80352,-71.8404
Orangahang,"Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/105929673/orangahang,3.1,-1,Sport,5.12a,1,60,43.80293,-71.83513
"Nicky's Crack","The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931536/nickys-crack,3.1,-1,Sport,5.11d,1,,43.80505,-71.84309
"Know Ethics","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877243/know-ethics,3.1,-1,Sport,5.11a,1,,43.80249,-71.83593
Espresso,"The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105898433/espresso,3.1,-1,Sport,5.10d,1,60,43.80273,-71.83029
"Buried Treasure","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106013257/buried-treasure,3.1,-1,Sport,5.11b,1,80,43.80293,-71.83513
B-B-Buttress,"The Northwest Territories > *Rumney > New Hampshire",https://www.mountainproject.com/route/106147475/b-b-buttress,3.1,-1,Sport,5.9+,1,,43.80478,-71.84537
"Machine Head","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/105907696/machine-head,3.0,-1,Sport,5.11d,1,,43.80513,-71.84452
"B-B-Bubbas link-up","The Northwest Territories > *Rumney > New Hampshire",https://www.mountainproject.com/route/108999668/b-b-bubbas-link-up,3.0,-1,Sport,5.10a,1,100,43.80478,-71.84537
Clusterphobia,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959353/clusterphobia,3.0,-1,Sport,5.10d,1,,43.80202,-71.83678
"Vallee Daze","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106195388/vallee-daze,3.0,-1,Sport,5.12a,1,75,43.80285,-71.83444
Yoda,"Darth Vader > *Rumney > New Hampshire",https://www.mountainproject.com/route/105906879/yoda,3.0,-1,Sport,5.9,1,,43.80352,-71.8404
Misdemeanor,"Center Section > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033945/misdemeanor,3.0,-1,Sport,5.10b,1,85,43.80231,-71.83173
Pulse,"Pulse Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105943709/pulse,3.0,-1,Sport,5.11d,1,35,43.80313,-71.83493
"Salley's Alley","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/105896493/salleys-alley,3.0,-1,Sport,5.11c,1,50,43.80285,-71.83444
Mitosis,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/111687492/mitosis,2.9,-1,Sport,5.11d,1,40,43.80202,-71.83678
"F* *king the Dog","Kennel Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105951695/f-king-the-dog,3.0,-1,Sport,5.11a,1,50,43.80329,-71.83444
